miRNA	KRG081018_Aag2_Ago1_Exp3A	KRG081018_Aag2_Ago1_Exp3B	KRG081018_Aag2_rIgG_Exp3	KRG081018_aegypti_Ago1_Exp3A	KRG081018_aegypti_Ago1_Exp3B	KRG081018_aegypti_Ago1_Exp3C	KRG090619_Aag2_Ago1_Exp5A	KRG090619_Aag2_Ago1_Exp5B	KRG090619_Aag2_Ago2_Exp5A	KRG090619_Aag2_Ago2_Exp5B	KRG090619_Aag2_mIgG_Exp5A	KRG090619_Aag2_mIgG_Exp5B	KRG090619_Aag2_rIgG_Exp5A	KRG090619_Aag2_rIgG_Exp5B	KRG090619_aegypti_Ago1_Exp5A	KRG090619_aegypti_Ago1_Exp5B	KRG090619_aegypti_Ago2_Exp5A	KRG090619_aegypti_Ago2_Exp5B	KRG090619_aegypti_mIgG_Exp5A	KRG090619_aegypti_mIgG_Exp5B	KRG090619_aegypti_rIgG_Exp5A	KRG090619_aegypti_rIgG_Exp5B	KRG091218_Aag2_Ago1_Exp4A	KRG091218_Aag2_Ago1_Exp4B	KRG091218_Aag2_Ago1_Exp4C	KRG091218_Aag2_rIgG_Exp4A	KRG091218_Aag2_rIgG_Exp4B	KRG091218_aegypti_Ago1_Exp4A	KRG091218_aegypti_Ago1_Exp4B	KRG091218_aegypti_Ago1_Exp4C	KRG091218_aegypti_Ago1_Exp4D	KRG091218_aegypti_Ago1_Exp4E	KRG091218_aegypti_Ago1_Exp4F	KRG091218_aegypti_rIgG_Exp4A	KRG091218_aegypti_rIgG_Exp4B	KRG091819_Aag2_Ago1_Exp6A	KRG091819_Aag2_Ago1_Exp6B	KRG091819_Aag2_Ago2_Exp6A	KRG091819_Aag2_Ago2_Exp6B	KRG091819_Aag2_mIgG_Exp6A	KRG091819_Aag2_mIgG_Exp6B	KRG091819_Aag2_rIgG_Exp6A	KRG091819_Aag2_rIgG_Exp6B	KRG091819_aegypti_Ago1_Exp6A	KRG091819_aegypti_Ago1_Exp6B	KRG091819_aegypti_Ago2_Exp6A	KRG091819_aegypti_Ago2_Exp6B	KRG091819_aegypti_mIgG_Exp6A	KRG091819_aegypti_mIgG_Exp6B	KRG091819_aegypti_rIgG_Exp6A	KRG091819_aegypti_rIgG_Exp6B	KRG092419_Aag2_Ago1_Exp7A	KRG092419_Aag2_Ago1_Exp7B	KRG092419_Aag2_Ago2_Exp7A	KRG092419_Aag2_Ago2_Exp7B	KRG092419_Aag2_mIgG_Exp7A	KRG092419_Aag2_mIgG_Exp7B	KRG092419_Aag2_rIgG_Exp7A	KRG092419_Aag2_rIgG_Exp7B	KRG092419_aegypti_Ago2_Exp7A	KRG092419_aegypti_Ago2_Exp7B	KRG092419_aegypti_mIgG_Exp7A	KRG092419_aegypti_mIgG_Exp7B	KRG092419_aegypti_mIgG_Exp7C	KRG092419_aegypti_mIgG_Exp7D	KRG102219_Aag2_Ago1_Exp8A	KRG102219_Aag2_Ago1_Exp8B	KRG102219_Aag2_Ago2_Exp8A	KRG102219_Aag2_Ago2_Exp8B	KRG102219_Aag2_mIgG_Exp8A	KRG102219_Aag2_mIgG_Exp8B	KRG102219_Aag2_rIgG_Exp8A	KRG102219_Aag2_rIgG_Exp8B	KRG102219_aegypti_Ago1_Exp8A	KRG102219_aegypti_Ago1_Exp8B	KRG102219_aegypti_Ago2_Exp8A	KRG102219_aegypti_Ago2_Exp8B	KRG102219_aegypti_mIgG_Exp8A	KRG102219_aegypti_mIgG_Exp8B	KRG102219_aegypti_rIgG_Exp8A	KRG102219_aegypti_rIgG_Exp8B	KRG121817A_Aag2_Ago1_Exp1A	KRG121817A_Aag2_Ago1_Exp1B	KRG121817A_Aag2_Ago2_Exp1A	KRG121817A_Aag2_Ago2_Exp1B	KRG121817A_Aag2_mIgG_Exp1A	KRG121817A_Aag2_mIgG_Exp1B	KRG121817A_Aag2_rIgG_Exp1A	KRG121817A_Aag2_rIgG_Exp1B	KRG121817B_Aag2_Ago1_Exp2A	KRG121817B_Aag2_Ago1_Exp2B	KRG121817B_Aag2_Ago2_Exp2A	KRG121817B_Aag2_Ago2_Exp2B	KRG121817B_Aag2_mIgG_Exp2A	KRG121817B_Aag2_mIgG_Exp2B	KRG121817B_Aag2_rIgG_Exp2A	KRG121817B_Aag2_rIgG_Exp2B	aegyptiAgo1_counts	aegyptiAgo2_counts	aegyptirIgG_counts	aegyptimIgG_counts	Aag2Ago1_counts	Aag2Ago2_counts	Aag2rIgG_counts	Aag2mIgG_counts	aegyptiAgo1_pseudocount	aegyptiAgo2_pseudocount	aegyptirIgG_pseudocount	aegyptimIgG_pseudocount	Aag2Ago1_pseudocount	Aag2Ago2_pseudocount	Aag2rIgG_pseudocount	Aag2mIgG_pseudocount	aegyptiAgo1_counts_norm	aegyptiAgo2_counts_norm	aegyptirIgG_counts_norm	aegyptimIgG_counts_norm	Aag2Ago1_counts_norm	Aag2Ago2_counts_norm	Aag2rIgG_counts_norm	Aag2mIgG_counts_norm	log2FCAag2Ago1overAgo2	log2FCaegyptiAgo1overAgo2	Aag2_Ago1_nhipeaks	Aag2_Ago2_nhipeaks	Aag2_rIgG_nhipeaks	Aag2_mIgG_nhipeaks	aegypti_Ago1_nhipeaks	aegypti_Ago2_nhipeaks	aegypti_rIgG_nhipeaks	aegypti_mIgG_nhipeaks	aegypti_Ago1_BCsample	aegypti_Ago2_BCsample	aegypti_rIgG_BCsample	aegypti_mIgG_BCsample	Aag2_Ago1_BCsample	Aag2_Ago2_BCsample	Aag2_rIgG_BCsample	Aag2_mIgG_BCsample	log2aegyptiAgo1_counts_norm	log2aegyptiAgo2_counts_norm	log2aegyptirIgG_counts_norm	log2aegyptimIgG_counts_norm	log2Aag2Ago1_counts_norm	log2Aag2Ago2_counts_norm	log2Aag2rIgG_counts_norm	log2Aag2mIgG_counts_norm	aegypti_type	Aag2_type	log2FCAag2Ago1overrIgG	log2FCAag2Ago2overmIgG
aae-miR-92a-3p	387	1691	7	193	75	106	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	397	258	100	0	1	0	2	36	19	3	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	99	0	1	0	0	39	2	1	0	0	0	0	0	274	349	1	5	3	21	75	43	46	25	5	5	8	4	101	122	592	132	6	6	19	14	8	1	656	1124	2	18	10	5	6	48	506	11	236	12	6466	39	329	72	507	12	237	13	6467	40	330	73	118.715123042254	12.9301427487759	366.022035453172	36.4557189207985	881.051267047634	8.39716050017687	201.172776324525	45.3591951166166	6.71318059658921	3.19869362296713	13	1	5	4	7	0	3	0	10	3	4	2	15	7	10	6	6.89135992044383	3.6926662974767	8.51578669479241	5.18807324720332	9.78308215961673	3.06990156302752	7.65229127563906	5.50332313526521	known	known	2.13079088397767	-2.43342157223769
aae-miR-92b-3p	1165	5155	150	379	204	190	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1449	1990	761	1	3	90	32	166	79	192	41	68	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	612	1	0	3	0	159	3	0	0	0	0	0	0	1216	1306	5	3	8	92	500	273	247	184	1	44	23	10	472	544	2385	387	21	22	88	45	84	2	3187	3048	8	39	100	25	53	172	1804	45	1087	33	23134	99	1400	361	1805	46	1088	34	23135	100	1401	362	422.644570199741	49.5655472036411	1680.30369018165	95.3457264082424	3151.86656303495	20.9929012504422	854.069877668664	224.931899071441	7.23016108510662	3.09203535240246	13	3	7	5	11	1	3	2	11	2	4	2	16	7	11	7	8.72330110521502	5.63126575281256	10.7145062871445	6.57509637031256	11.6219907430215	4.39182965791488	9.73821030182406	7.8133444634684	known	known	1.88378044119744	-3.42151480555351
aae-miR-932-5p	2	13	1	231	96	2	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	2	0	0	97	63	0	53	0	9	0	1	0	0	0	0	0	0	0	0	57	53	0	0	0	0	0	0	2	4	0	0	0	0	0	10	0	0	0	0	0	0	5	3	0	0	0	5	13	12	380	583	1	146	3	4	380	32	2	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	1649	147	413	7	45	0	36	5	1650	148	414	8	46	1	37	6	386.350992149348	159.471760568237	639.380264462504	22.4342885666453	6.2669488610161	0.209929012504422	22.5557355272952	3.72815302328356	4.89978975248571	1.27661113018917	1	0	3	0	11	1	2	0	13	2	3	2	10	0	4	1	8.59376829257366	7.31715716238449	9.32053040339348	4.48763352906222	2.64776322062586	-2.25202653185984	4.49542242702219	1.89846107710635	known	known	-1.84765920639633	-4.15048760896619
aae-miR-965	113	479	0	9	21	29	9	8	0	0	0	0	0	0	3	1	0	0	0	0	0	0	45	127	77	0	0	9	8	16	10	11	7	1	22	2	2	0	0	0	0	0	0	12	6	0	0	0	0	0	0	126	171	0	0	1	0	99	20	0	0	0	0	0	0	415	586	3	1	1	30	148	103	326	524	4	127	9	4	339	163	634	240	1	2	20	10	11	1	659	1172	1	6	11	4	9	48	992	131	525	13	4865	14	439	77	993	132	526	14	4866	15	440	78	232.513051638971	142.231570236535	812.352703157674	39.2600049916292	662.93419908053	3.14893518756632	268.230368432699	48.4659893026863	7.7178578057586	0.709069974854861	13	0	6	4	8	1	3	0	15	2	4	2	17	6	8	7	7.86116789096886	7.152097916114	9.66596243518646	5.29498845111983	9.37272186950728	1.65486406374867	8.0673287749179	5.59890079524744	known	known	1.30539309458938	-3.94403673149876
aae-miR-970	129	633	3	716	242	39	13	11	0	0	0	0	0	0	16	4	0	0	0	0	0	0	126	180	104	0	0	39	7	49	188	10	32	5	1	4	2	0	0	0	0	0	0	72	13	0	0	0	0	0	0	38	38	0	0	0	0	14	1	1	1	0	0	0	0	86	108	0	1	3	10	51	21	182	292	3	86	5	3	184	54	196	17	1	3	12	1	6	0	161	333	1	8	7	4	2	3	1901	91	244	8	2179	14	101	37	1902	92	245	9	2180	15	102	38	445.357325495794	99.1310944072822	378.377209645685	25.2385746374759	296.998880804676	3.14893518756632	62.1806763184894	23.6116358141292	6.55944962048446	2.16755376148849	15	0	3	2	13	1	2	0	15	4	4	2	17	5	8	6	8.79881951430105	6.63126575281256	8.56368138489673	4.65755853050454	8.21431368423314	1.65486406374867	5.95839440336474	4.56142608982878	known	known	2.2559192808684	-2.9065620260801
aae-miR-980-3p	21	34	5	1313	523	119	1	1	0	0	0	0	0	0	23	17	0	0	0	0	0	0	2	0	3	2	0	232	58	5	288	2	52	0	2	1	1	0	0	0	0	0	0	89	92	0	0	0	0	0	0	5	6	0	0	0	0	3	6	0	0	0	0	0	0	8	9	0	0	0	14	16	20	449	727	3	202	7	5	459	51	10	0	0	0	0	0	0	0	14	21	1	0	0	0	0	3	3989	205	512	12	137	1	55	14	3990	206	513	13	138	2	56	15	934.266944652059	221.967450520654	792.275545094841	36.4557189207985	18.8008465830483	0.419858025008843	34.1384105277981	9.32038255820889	5.48475225320686	2.07348669061143	5	0	2	1	13	1	2	0	15	2	3	2	15	1	7	1	9.86769101455019	7.79420432393876	9.62985846150121	5.18807324720332	4.23272572134702	-1.25202653185984	5.09332398345085	3.22038917199371	known	known	-0.860598262103829	-4.47241570385355
aae-miR-988-3p	155	472	4	126	26	333	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	111	137	82	1	89	1	14	60	33	43	3	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	37	34	0	0	2	0	5	3	0	0	0	0	0	0	65	63	0	1	0	8	32	16	29	48	1	14	2	1	36	32	208	18	2	5	9	3	2	0	275	367	0	3	11	1	3	18	726	15	75	3	2025	11	173	34	727	16	76	4	2026	12	174	35	170.228588662167	17.2401903317013	117.374154828865	11.2171442833226	276.018225922144	2.51914815005306	106.072918425658	21.7475593024874	6.77568375450867	3.30362574060454	13	0	4	1	9	1	2	0	13	2	3	2	14	4	10	6	7.41132953736008	4.10770379675554	6.87497095933774	3.48763352906222	8.10861972336999	1.33293596886131	6.72891255724197	4.44278159333016	known	known	1.37970716612802	-3.10984562446884
aae-miR-988-5p	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	1	1	1	3	1	0	0	0	0	4	4	16	0	0	0	0	1	0	0	20	24	0	0	1	0	0	0	4	0	8	0	105	0	2	3	5	1	9	1	106	1	3	4	1.17076058227075	1.07751189573133	13.8995709665762	2.80428607083066	14.4412299840806	0.209929012504422	1.82884342113204	2.48543534885571	6.10414825099189	0.119742281572304	5	0	0	0	0	0	0	0	2	0	2	0	10	0	2	3	0.227446078327848	0.107703796755544	3.79696844733647	1.48763352906222	3.85212171913205	-2.25202653185984	0.870931562114399	1.31349857638519	known	known	2.98119015701765	-3.56552510824503
aae-miR-989	12	54	1	557	137	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	3	0	0	129	29	4	144	28	24	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	20	6	3	0	0	1	0	24	12	0	0	0	12	23	11	699	1064	38	303	4	9	659	86	6	1	0	0	2	0	0	0	7	23	0	0	0	0	0	0	2860	350	746	14	155	0	56	14	2861	351	747	15	156	1	57	15	669.909205175324	378.206675401696	1153.66439022582	42.0642910624599	21.2531309199677	0.209929012504422	34.7480250015088	9.32038255820889	6.66163001529094	0.824790748703563	5	0	3	1	10	2	2	0	11	4	3	3	13	0	5	2	9.38782176576367	8.5630310170601	10.1720078786834	5.39452412467074	4.4096034834311	-2.25202653185984	5.11885907555798	3.22038917199371	known	known	-0.709255592126888	-5.47241570385355
aae-miR-996	2169	8877	257	2801	1031	900	20	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1706	2846	1186	81	193	384	254	219	677	457	239	96	10	11	6	1	0	0	0	0	0	0	0	0	0	0	0	10	0	718	809	0	1	2	1	421	15	0	0	0	0	0	0	1536	1795	6	5	26	107	595	269	598	717	5	184	25	8	764	628	2871	1465	10	31	122	52	88	8	3083	9000	7	60	92	46	92	555	8277	189	1510	33	38116	121	2574	448	8278	190	1511	34	38117	122	2575	449	1938.31122000746	204.727260188952	2333.58352561073	95.3457264082424	5192.98455946415	25.6113395255394	1569.757269805	278.990117909053	7.66363741476072	3.24302511158429	16	3	10	6	11	1	5	1	11	2	6	2	17	8	11	8	10.9205845166708	7.67755940508649	11.188331391059	6.57509637031256	12.3423482204638	4.67871080570304	10.6163257783512	8.12407021112634	known	known	1.72602244211257	-3.44535940542329
aae-miR-998	899	3137	31	536	228	173	57	42	0	0	0	0	0	0	11	10	0	0	0	0	0	0	483	674	501	0	128	26	37	64	113	135	6	24	3	9	9	0	0	0	0	0	1	43	29	0	0	0	0	0	0	261	279	0	0	4	1	135	6	0	0	0	0	0	0	493	627	2	4	4	36	169	93	281	470	2	124	2	5	333	251	1173	164	10	11	50	25	31	0	1282	1999	4	27	34	11	19	118	2162	126	611	7	12089	58	731	165	2163	127	612	8	12090	59	732	166	506.471027890327	136.844010757879	945.170825727179	22.4342885666453	1647.11764629749	12.3858117377609	446.237794756218	103.145566977512	7.05511137120334	1.88794744987475	15	3	8	5	14	1	3	0	15	2	4	2	17	6	10	8	8.98433593340246	7.09638848352771	9.88443128858681	4.48763352906222	10.6857278887053	3.630616517502	8.80166889967728	6.68853800773211	known	known	1.88405898902805	-3.05792149023012
aae-miR-999	5	27	2	1427	639	108	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	309	82	4	258	38	106	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	11	17	202	318	0	89	3	4	191	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3500	89	213	7	34	0	40	2	3501	90	214	8	35	1	41	3	819.76655970598	96.9760706158196	330.5009096497	22.4342885666453	4.76833065512095	0.209929012504422	24.9941934221379	1.86407651164178	4.50551081337366	3.07951243678377	1	0	3	0	10	1	2	0	13	1	2	2	3	0	4	1	9.67906932986899	6.59955689308522	8.3685104322953	4.48763352906222	2.25348428151381	-2.25202653185984	4.64352106601133	0.898461077106346	known	known	-2.39003678449751	-3.15048760896619
aae-miR-9a	7	17	0	1055	349	38	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	240	10	34	381	29	101	2	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	3	2	0	0	0	7	15	16	455	654	2	183	9	6	422	35	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3355	185	460	15	38	0	53	7	3356	186	461	16	39	1	54	8	785.814502820128	200.417212606027	711.966912843512	44.8685771332905	5.31328272999191	0.209929012504422	32.9191815803768	4.97087069771141	4.66163001529094	1.97118237601673	1	0	3	0	11	1	2	0	13	2	4	2	8	0	4	1	9.61804498388031	7.64686260786358	9.47566638632349	5.48763352906222	2.4096034834311	-2.25202653185984	5.04085656355671	2.31349857638519	known	known	-2.63125308012561	-4.56552510824503
aae-miR-9b	88	348	1	33	17	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	65	48	0	1	14	0	1	7	40	15	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	16	0	0	0	0	5	3	1	0	0	0	0	0	46	44	0	0	1	11	20	9	109	205	1	40	0	2	98	18	175	9	0	3	6	1	2	0	220	149	0	3	7	1	3	3	443	42	121	2	1356	6	47	27	444	43	122	3	1357	7	48	28	103.963539705643	46.3330115164471	188.41640643581	8.41285821249197	184.874991399975	1.46950308753095	29.2614947381127	17.3980474419899	6.97507787978994	1.16596529833295	12	0	1	1	7	1	2	0	10	3	3	1	16	2	9	6	6.69993384979059	5.53396855145764	7.55778078345704	3.07259602978338	7.5304062699877	0.55532839019776	4.8709315621144	4.12085349844279	known	known	2.6594747078733	-3.56552510824503
aae-miR-9c-3p	78	263	4	178	75	65	2	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	58	102	53	0	0	17	37	36	13	7	0	1	0	2	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	19	19	0	0	0	0	15	4	0	0	0	0	0	0	59	56	0	0	0	6	21	9	25	59	1	14	1	1	53	25	139	6	0	0	1	3	2	0	146	232	0	2	3	1	1	9	521	15	79	2	1243	2	65	14	522	16	80	3	1244	3	66	15	122.227404789066	17.2401903317013	123.551741925121	8.41285821249197	169.48009528487	0.629787037513265	40.2345552649049	9.32038255820889	8.07203606583814	2.82572018325483	12	0	2	0	9	1	2	0	12	2	3	2	17	1	8	5	6.93342398001037	4.10770379675554	6.94897154078152	3.07259602978338	7.40497203469945	-0.667064031138687	5.3303631807517	3.22038917199371	known	known	2.07460885394776	-3.8874532031324
aae-miR-9c-5p	131	677	2	999	367	138	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	124	160	80	1	0	83	49	1	250	74	53	8	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	38	41	0	0	1	0	22	22	0	0	1	0	0	0	88	107	1	0	0	14	50	32	534	764	12	220	8	8	503	121	285	30	8	3	11	2	3	0	354	274	2	9	10	2	6	13	3320	232	635	17	2391	23	152	40	3321	233	636	18	2392	24	153	41	777.619178744233	251.0602717054	982.236348304716	50.4771492749518	325.881340772837	5.03829630010612	93.2710144777341	25.475712325771	6.01526696990564	1.63103004953337	13	0	5	3	10	2	2	0	13	2	4	3	15	5	10	6	9.60291999094319	7.97188994140982	9.93992640117851	5.65755853050454	8.34820293876695	2.33293596886131	6.54335690408589	4.67105058100327	known	known	1.80484603468106	-2.33811461214196
aae-miR-10	0	1	0	46	20	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	6	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	14	28	0	3	0	0	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	3	21	0	1	0	2	1	149	4	22	1	2	1	3	2	34.8886653516684	4.31004758292532	33.9767290294084	2.80428607083066	0.272476037435483	0.209929012504422	1.82884342113204	1.24271767442785	0.376227796428692	3.0169827071471	0	0	0	0	6	0	1	0	9	1	2	0	1	0	2	1	5.12468650390265	2.10770379675554	5.08647506453145	1.48763352906222	-1.87579873543115	-2.25202653185984	0.870931562114399	0.31349857638519	known	known	-2.74673029754555	-2.56552510824503
aae-miR-277-5p	0	1	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	16	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	33	65	0	19	1	0	39	3	6	0	0	0	3	0	0	0	4	7	0	0	0	0	1	0	145	19	42	1	22	0	5	3	146	20	43	2	23	1	6	4	34.1862090023059	21.5502379146266	66.4090612847528	5.60857214166132	3.13347443050805	0.209929012504422	3.65768684226408	2.48543534885571	3.89978975248571	0.665710650677596	0	0	0	0	5	1	1	0	7	1	2	1	8	0	3	1	5.0953425423205	4.42963189164291	6.05330820059625	2.48763352906222	1.64776322062586	-2.25202653185984	1.8709315621144	1.31349857638519	known	known	-0.223168341488537	-3.56552510824503
aae-miR-2946	0	8	0	57	11	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0	0	5	1	0	0	9	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	37	87	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	4	0	66	86	0	19	2	2	52	5	7	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	382	19	57	4	30	0	7	0	383	20	58	5	31	1	8	1	89.6802606019395	21.5502379146266	89.5750128957131	14.0214303541533	4.22337858024998	0.209929012504422	4.87691578968544	0.621358837213926	4.33042410681557	2.05708667372254	0	0	0	0	7	1	1	0	11	1	2	2	7	0	3	0	6.48671856536544	4.42963189164291	6.48502444102173	3.80956162394959	2.07839757495572	-2.25202653185984	2.28596906139324	-0.68650142361481	known	known	-0.207571486437519	-1.56552510824503
aae-miR-308-5p	0	6	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	6	7	0	0	0	37	24	0	1	1	0	2	5	6	14	1	0	4	2	5	15	261	206	16	1	9	0	18	1	22	66	0	0	0	0	7	26	12	73	1	1	0	0	41	528	9	19	72	204	6	10	42	529	10	20	73	205	7	11	9.83438889107431	570.003792841873	15.4439677406402	56.0857214166131	9.94537536639512	43.0354475634064	4.26730131597476	6.83494720935319	-2.11342774419674	-5.85699230265032	2	5	0	0	2	4	0	1	6	4	1	4	11	8	2	4	3.29783540621925	9.15482770886957	3.94897154078152	5.80956162394959	3.31402582344887	5.4274535676456	2.09332398345085	2.77293019502249	known	known	1.22070183999802	2.65452337262312
aae-miR-375	0	4	0	43	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	24	1	8	0	1	11	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	106	9	11	1	12	0	1	0	107	10	12	2	13	1	2	1	25.0542764605941	10.7751189573133	18.5327612887682	5.60857214166132	1.77109424333064	0.209929012504422	1.21922894742136	0.621358837213926	3.07666751456978	1.21735307819873	0	0	0	0	5	0	1	0	6	2	1	1	4	0	1	0	4.64698496984163	3.42963189164291	4.21200594661531	2.48763352906222	0.824640982709941	-2.25202653185984	0.285969061393242	-0.68650142361481	known	known	0.538671921316698	-1.56552510824503
aae-miR-929	0	6	0	419	188	65	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	4	0	2	0	0	0	88	1	0	96	0	33	1	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	11	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	3	86	129	0	32	1	0	68	7	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1138	32	91	1	12	0	9	1	1139	33	92	2	13	1	10	2	266.699260641277	35.5578925591339	142.08450321389	5.60857214166132	1.77109424333064	0.209929012504422	6.09614473710681	1.24271767442785	3.07666751456978	2.9069720990346	0	0	0	0	10	1	2	0	13	1	5	1	5	0	3	1	8.0590700151486	5.152097916114	7.15060540195117	2.48763352906222	0.824640982709941	-2.25202653185984	2.6078971562806	0.31349857638519	known	known	-1.78325617357066	-2.56552510824503
aae-miR-iab-4-5p	0	2	0	50	23	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	13	2	0	30	0	12	1	0	0	0	0	0	0	0	0	0	38	48	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	3	3	3	79	111	0	22	0	0	83	14	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	422	22	98	0	6	0	10	3	423	23	99	1	7	1	11	4	99.0463452601055	24.7827736018206	152.895280632338	2.80428607083066	0.95366613102419	0.209929012504422	6.70575921081749	2.48543534885571	2.1835827184863	1.99876608374788	0	0	0	0	9	1	2	0	12	1	3	0	4	0	3	1	6.63003183656043	4.63126575281256	7.25640006597376	1.48763352906222	-0.0684438133735474	-2.25202653185984	2.74540068003054	1.31349857638519	known	known	-2.81384449340409	-3.56552510824503
aae-miR-927	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	25	46	0	11	2	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	11	27	2	1	0	2	0	105	12	28	3	2	1	3	1	24.5859722276858	12.9301427487759	43.2431096737925	8.41285821249197	0.272476037435483	0.209929012504422	1.82884342113204	0.621358837213926	0.376227796428692	0.927097203629908	0	0	0	0	4	1	1	0	6	1	2	1	1	0	2	0	4.61976350110661	3.6926662974767	5.43439836795176	3.07259602978338	-1.87579873543115	-2.25202653185984	0.870931562114399	-0.68650142361481	known	known	-2.74673029754555	-1.56552510824503
aae-miR-957	0	0	0	77	38	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	13	1	0	57	12	10	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	97	159	0	34	1	1	91	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	495	34	92	2	2	0	6	0	496	35	93	3	3	1	7	1	116.139449761259	37.7129163505965	143.628899987954	8.41285821249197	0.408714056153224	0.209929012504422	4.26730131597476	0.621358837213926	0.961190297149848	1.62272748012685	0	0	0	0	9	1	1	0	14	1	2	2	2	0	2	0	6.85971429382736	5.23698681370051	7.16620225700219	3.07259602978338	-1.29083623471	-2.25202653185984	2.09332398345085	-0.68650142361481	known	known	-3.38416021816084	-1.56552510824503
